-3.2E-05,-0.00023
-3.2E-05,-0.00023
-3.2E-05,-0.000229
-3.2E-05,-0.000229
-3.3E-05,-0.000228
-3.2E-05,-0.000227
-3.3E-05,-0.000228
-3.3E-05,-0.000228
-3.2E-05,-0.000224
-3.3E-05,-0.000231
-3.3E-05,-0.00023
-3.3E-05,-0.000224
-3.2E-05,-0.000212
-3.2E-05,-0.000183
-3.2E-05,-0.000183
-3.2E-05,-0.000185
-3.2E-05,-0.000196
-3.2E-05,-0.000212
-3.2E-05,-0.000222
-3.2E-05,-0.000228
-3.2E-05,-0.00024
-3.2E-05,-0.000261
-3.2E-05,-0.000312
-3.2E-05,-0.000312
-3.2E-05,-0.000346
-3.2E-05,-0.000346
-3.1E-05,-0.000362
-3.2E-05,-0.000379
-3.2E-05,-0.000398
-3.2E-05,-0.000416
-3.2E-05,-0.000416
-3.2E-05,-0.000415
-3.3E-05,-0.000415
-3.2E-05,-0.000401
-3.2E-05,-0.000401
-3.2E-05,-0.000386
-3.2E-05,-0.000372
-3.1E-05,-0.000314
-3.1E-05,-0.000314
-3.1E-05,-0.00024
-3.1E-05,-0.00024
-3E-05,-0.000218
-3E-05,-0.000249
-3E-05,-0.000249
-3.1E-05,-0.000275
-3.1E-05,-0.000275
-3.3E-05,-0.000265
-3.2E-05,-0.000218
-3.2E-05,-0.000218
-3.2E-05,-0.000186
-3E-05,-0.000164
-3E-05,-0.000132
-3E-05,-0.000123
-3E-05,-0.00012
-3E-05,-0.000125
-3.1E-05,-9.5E-05
-3.1E-05,-9.5E-05
-3.2E-05,-5.6E-05
-2.9E-05,4.6E-05
-2.9E-05,4.6E-05
-2.9E-05,4.6E-05
-2.7E-05,4.5E-05
-2.8E-05,1.8E-05
-3.1E-05,-3E-05
-3.1E-05,-3.3E-05
-3.2E-05,3.1E-05
-3.3E-05,0.000138
-3.2E-05,0.000235
-2.7E-05,0.000234
-2.6E-05,7.4E-05
-2.6E-05,7.4E-05
-2.9E-05,5.7E-05
-3E-05,0.000155
-3.6E-05,0.000398
-3.6E-05,0.000398
-3.2E-05,0.00039
-3.1E-05,0.000311
-2.4E-05,0.000235
-2.6E-05,0.000234
-2.9E-05,0.000302
-3.5E-05,0.000388
-3.5E-05,0.000388
-3.4E-05,0.000415
-3.1E-05,0.00042
-3.1E-05,0.000427
-3.1E-05,0.000427
-2.6E-05,0.000431
-2.5E-05,0.000414
-2.7E-05,0.000378
-3E-05,0.000365
-3.5E-05,0.000395
-3.5E-05,0.000458
-3.5E-05,0.000501
-3.1E-05,0.000506
-2.7E-05,0.00049
-2.5E-05,0.000522
-2.5E-05,0.000522
-2.7E-05,0.000543
-2.9E-05,0.000561
-3.2E-05,0.000569
-3.2E-05,0.000579
-3E-05,0.00058
-2.9E-05,0.000572
-2.8E-05,0.000539
-2.6E-05,0.000534
-2.7E-05,0.000543
-2.8E-05,0.000572
-3.1E-05,0.000603
-3.2E-05,0.000629
-2.9E-05,0.00063
-2.8E-05,0.000616
-2.7E-05,0.000599
-2.8E-05,0.00061
-3E-05,0.000636
-3.1E-05,0.000654
-3E-05,0.000659
-3.1E-05,0.000652
-2.8E-05,0.000623
-2.8E-05,0.000609
-2.8E-05,0.000609
-2.9E-05,0.000624
-2.9E-05,0.000624
-2.8E-05,0.000668
-2.8E-05,0.000668
-2.9E-05,0.000659
-2.8E-05,0.000628
-2.7E-05,0.000615
-2.8E-05,0.00064
-2.8E-05,0.00064
-2.8E-05,0.000666
-2.9E-05,0.000685
-2.7E-05,0.000704
-2.7E-05,0.000704
-2.8E-05,0.000701
-2.7E-05,0.000702
-2.8E-05,0.000702
-2.8E-05,0.000721
-2.9E-05,0.000718
-2.9E-05,0.000718
-2.8E-05,0.000709
-2.8E-05,0.000714
-2.7E-05,0.000758
-2.7E-05,0.000758
-2.7E-05,0.000765
-2.8E-05,0.000778
-2.9E-05,0.000806
-2.9E-05,0.00084
-2.8E-05,0.000877
-2.8E-05,0.000894
-2.8E-05,0.000904
-2.8E-05,0.00092
-2.7E-05,0.000946
-2.8E-05,0.000971
-2.8E-05,0.000984
-2.8E-05,0.000995
-2.7E-05,0.001004
-2.7E-05,0.001023
-2.8E-05,0.001045
-2.8E-05,0.001073
-2.8E-05,0.001094
-2.7E-05,0.001122
-2.9E-05,0.001156
-2.8E-05,0.001212
-2.7E-05,0.001279
-2.8E-05,0.001333
-3E-05,0.001349
-2.8E-05,0.001349
-2.8E-05,0.001358
-2.7E-05,0.001378
-2.8E-05,0.001408
-2.7E-05,0.001437
-2.8E-05,0.001452
-2.7E-05,0.001476
-2.8E-05,0.001526
-2.7E-05,0.001672
-2.7E-05,0.001672
-2.7E-05,0.001756
-2.8E-05,0.001823
-2.8E-05,0.001798
-2.8E-05,0.001798
-2.8E-05,0.001753
-2.7E-05,0.001744
-2.8E-05,0.001787
-2.7E-05,0.001841
-2.7E-05,0.001901
-2.7E-05,0.001936
-2.7E-05,0.001936
-2.8E-05,0.002149
-3E-05,0.002153
-2.6E-05,0.00218
-2.6E-05,0.00218
-2.6E-05,0.00218
-2.9E-05,0.002246
-2.9E-05,0.002246
-2.8E-05,0.002252
-2.8E-05,0.002232
-2.6E-05,0.002219
-2.9E-05,0.002257
-2.7E-05,0.002323
-2.8E-05,0.00239
-2.6E-05,0.002412
-2.8E-05,0.002396
-3E-05,0.002392
-2.9E-05,0.002413
-2.6E-05,0.002485
-2.6E-05,0.002485
-2.7E-05,0.002487
-2.9E-05,0.002463
-2.7E-05,0.002428
-2.9E-05,0.002429
-2.8E-05,0.00244
-2.8E-05,0.002462
-2.8E-05,0.002462
-2.7E-05,0.00244
-2.7E-05,0.002417
-2.9E-05,0.002416
-2.9E-05,0.002437
-2.7E-05,0.002458
-2.7E-05,0.00249
-2.7E-05,0.002516
-2.7E-05,0.002516
-2.8E-05,0.002507
-2.9E-05,0.00247
-2.9E-05,0.002448
-2.8E-05,0.002465
-2.9E-05,0.002505
-2.7E-05,0.002531
-2.8E-05,0.00254
-2.8E-05,0.002538
-2.8E-05,0.002547
-2.8E-05,0.002577
-2.7E-05,0.002602
-2.7E-05,0.002603
-2.7E-05,0.002603
-3.1E-05,0.002615
-2.6E-05,0.002632
-2.6E-05,0.002632
-2.7E-05,0.002655
-2.9E-05,0.002672
-3E-05,0.002672
-2.6E-05,0.002669
-2.7E-05,0.002663
-2.8E-05,0.002664
-2.8E-05,0.002674
-3E-05,0.002662
-2.6E-05,0.002604
-2.7E-05,0.002511
-2.7E-05,0.002511
-2.7E-05,0.002511
-2.7E-05,0.002511
-2.8E-05,0.002541
-2.8E-05,0.002638
-2.8E-05,0.002638
-2.6E-05,0.0026
-2.8E-05,0.002559
-2.8E-05,0.002544
-2.7E-05,0.002711
-2.8E-05,0.00325
-2.7E-05,0.00422
-2.7E-05,0.005579
-3.1E-05,0.009065
-3.1E-05,0.009065
-2.8E-05,0.010806
-2.6E-05,0.012435
-2.8E-05,0.013952
-2.7E-05,0.015463
-2.9E-05,0.017182
-2.8E-05,0.019385
-2.9E-05,0.024827
-2.9E-05,0.024827
-2.8E-05,0.027635
-2.8E-05,0.030632
-2.9E-05,0.033784
-2.7E-05,0.036986
-2.5E-05,0.040466
-3E-05,0.044321
-2.8E-05,0.048325
-2.9E-05,0.056933
-2.9E-05,0.056933
-3.1E-05,0.061162
-3E-05,0.065913
-2.7E-05,0.07085
-2.8E-05,0.075569
-2.9E-05,0.080152
-2.7E-05,0.084579
-2.7E-05,0.092707
-2.7E-05,0.092707
-2.9E-05,0.096692
-2.8E-05,0.100438
-2.6E-05,0.103981
-3.2E-05,0.107545
-3.2E-05,0.107545
-2.9E-05,0.114554
-2.7E-05,0.11793
-2.6E-05,0.121038
-2.8E-05,0.124058
-2.7E-05,0.126945
-2.6E-05,0.129254
-2.8E-05,0.131108
-3.3E-05,0.134736
-3.3E-05,0.134736
-2.5E-05,0.13624
-2.6E-05,0.137717
-3.2E-05,0.13915
-2.4E-05,0.141554
-2.4E-05,0.141554
-3.1E-05,0.142374
-3.1E-05,0.142837
-2.6E-05,0.143106
-2.7E-05,0.143175
-3E-05,0.143052
-3.4E-05,0.143035
-3.2E-05,0.143081
-2.3E-05,0.143031
-2.4E-05,0.142973
-3.3E-05,0.142983
-2.8E-05,0.142958
-2.5E-05,0.142924
-2.9E-05,0.142922
-3.1E-05,0.14292
-2.9E-05,0.142975
-2.8E-05,0.142999
-2.8E-05,0.142999
-2.9E-05,0.142992
-2.8E-05,0.143061
-2.8E-05,0.143065
-3.1E-05,0.14304
-3.2E-05,0.143069
-2.7E-05,0.143082
-2.4E-05,0.143057
-3E-05,0.143012
-3.2E-05,0.142994
-3E-05,0.143002
-2.6E-05,0.14299
-2.8E-05,0.142947
-3E-05,0.142927
-2.9E-05,0.142944
-2.6E-05,0.142962
-2.7E-05,0.142963
-3E-05,0.142997
-2.8E-05,0.143041
-2.9E-05,0.143058
-3E-05,0.143055
-2.8E-05,0.143065
-2.7E-05,0.143094
-2.5E-05,0.143096
-3.3E-05,0.143069
-3.3E-05,0.143069
-2.7E-05,0.143068
-2.7E-05,0.143049
-3E-05,0.143014
-3E-05,0.142987
-3E-05,0.142983
-2.7E-05,0.142978
-2.6E-05,0.142954
-2.7E-05,0.142949
-3E-05,0.142959
-3E-05,0.142955
-3E-05,0.142973
-2.8E-05,0.143006
-2.9E-05,0.143037
-2.9E-05,0.143037
-3E-05,0.143046
-2.8E-05,0.143051
-2.7E-05,0.143063
-2.6E-05,0.143049
-3E-05,0.143035
-3E-05,0.143024
-2.9E-05,0.143024
-2.7E-05,0.143001
-2.9E-05,0.142975
-3E-05,0.142972
-2.8E-05,0.142987
-2.6E-05,0.142986
-2.6E-05,0.142986
-2.9E-05,0.142989
-2.9E-05,0.143002
-3E-05,0.143021
-2.8E-05,0.143035
-2.8E-05,0.14306
-2.9E-05,0.143077
-2.9E-05,0.143075
-3.2E-05,0.143068
-2.7E-05,0.143064
-2.4E-05,0.143054
-2.7E-05,0.143045
-3E-05,0.143015
-3.2E-05,0.142993
-2.9E-05,0.142892
-2.5E-05,0.142533
-2.8E-05,0.141733
-2.9E-05,0.140389
-2.7E-05,0.138477
-2.6E-05,0.136196
-3.1E-05,0.133723
-3.1E-05,0.131184
-3.1E-05,0.131184
-3E-05,0.126108
-3E-05,0.123628
-3.1E-05,0.121342
-2.9E-05,0.11937
-2.9E-05,0.117794
-2.9E-05,0.116562
-2.9E-05,0.116562
-3.1E-05,0.115562
-2.8E-05,0.114612
-3E-05,0.112885
-3E-05,0.112885
-3.1E-05,0.112417
-3E-05,0.112337
-2.9E-05,0.112488
-3E-05,0.112642
-3E-05,0.112604
-2.9E-05,0.112289
-2.9E-05,0.111805
-2.8E-05,0.111269
-2.8E-05,0.110738
-3E-05,0.110199
-3.1E-05,0.109531
-3.2E-05,0.108735
-3E-05,0.107833
-2.8E-05,0.106913
-2.8E-05,0.10606
-2.8E-05,0.104386
-2.8E-05,0.104386
-2.9E-05,0.1034
-3.2E-05,0.102243
-3.3E-05,0.099853
-3.3E-05,0.099853
-2.8E-05,0.098785
-2.8E-05,0.097723
-3E-05,0.096606
-2.6E-05,0.093975
-2.6E-05,0.093975
-2.7E-05,0.092539
-3E-05,0.091187
-2.8E-05,0.089835
-2.8E-05,0.087062
-3.1E-05,0.085509
-3.1E-05,0.085509
-3.1E-05,0.083913
-2.9E-05,0.082337
-2.6E-05,0.080722
-2.9E-05,0.079139
-3.1E-05,0.077438
-3.1E-05,0.075726
-2.8E-05,0.073947
-2.8E-05,0.072158
-2.9E-05,0.070365
-2.9E-05,0.068581
-2.7E-05,0.064937
-2.7E-05,0.064937
-3E-05,0.06112
-2.9E-05,0.059143
-3.2E-05,0.057259
-3.2E-05,0.057259
-3E-05,0.055416
-2.5E-05,0.053639
-2.4E-05,0.051913
-2.5E-05,0.050158
-2.4E-05,0.048327
-2.7E-05,0.046534
-2.8E-05,0.044793
-2.6E-05,0.043112
-2.7E-05,0.039984
-2.7E-05,0.039984
-2.7E-05,0.038466
-2.8E-05,0.036935
-2.7E-05,0.035391
-2.8E-05,0.033832
-2.8E-05,0.032328
-3E-05,0.030917
-2.9E-05,0.029518
-2.9E-05,0.028169
-2.8E-05,0.025559
-2.8E-05,0.025559
-2.8E-05,0.024296
-2.7E-05,0.023013
-2.8E-05,0.021781
-2.7E-05,0.020616
-2.6E-05,0.019514
-2.8E-05,0.018445
-2.8E-05,0.017466
-2.6E-05,0.01645
-2.8E-05,0.015528
-2.8E-05,0.013732
-2.8E-05,0.013732
-2.7E-05,0.012858
-2.8E-05,0.010627
-2.6E-05,0.009948
-2.5E-05,0.009319
-2.2E-05,0.008719
-2.6E-05,0.008216
-2.6E-05,0.007766
-2.6E-05,0.007389
-2.7E-05,0.006957
-2.9E-05,0.0065
-3.1E-05,0.006045
-3E-05,0.005552
-2.8E-05,0.00518
-2.8E-05,0.004839
-2.7E-05,0.004588
-2.6E-05,0.00431
-2.6E-05,0.003989
-2.7E-05,0.003662
-2.9E-05,0.00334
-2.9E-05,0.003199
-2.6E-05,0.003245
-2.6E-05,0.003245
-2.3E-05,0.003275
-2.5E-05,0.003294
-2.6E-05,0.00317
-2.8E-05,0.003073
-2.8E-05,0.003022
-2.9E-05,0.003023
-0.000115,0.003097
-0.000113,0.00321
-0.000111,0.00325
-0.000111,0.00325
-0.00011,0.003169
-0.00011,0.003169
-0.000112,0.003201
-0.000115,0.003292
-0.000115,0.003292
-0.000115,0.003383
-0.000113,0.003439
-0.00011,0.003439
-0.000109,0.003398
-0.000111,0.003382
-0.000113,0.003422
-0.000115,0.003497
-0.000115,0.003588
-0.000114,0.003716
-0.000114,0.003885
-0.000115,0.0041
-0.000114,0.004315
-0.000114,0.004523
-0.000113,0.004754
-0.000112,0.005269
-0.000112,0.005269
-0.000111,0.005511
-0.000112,0.005789
-0.000113,0.005994
-0.000112,0.006119
-0.000114,0.006224
-0.000114,0.00626
-0.000112,0.00628
-0.000109,0.006341
-0.000109,0.006341
-0.000111,0.006398
-0.000112,0.006456
-0.000112,0.006445
-0.000114,0.006449
-0.000114,0.006449
-0.000113,0.006451
-0.000112,0.006442
-0.000111,0.006451
-0.00011,0.006488
-0.00011,0.006577
-0.000111,0.006611
-0.000112,0.006633
-0.000113,0.006657
-0.000111,0.006636
-0.000111,0.006636
-0.000109,0.006628
-0.000108,0.006666
-0.000107,0.006709
-0.000109,0.006767
-0.000109,0.00676
-0.000108,0.006719
-0.000109,0.006668
-0.00011,0.006612
-0.00011,0.006603
-0.00011,0.006607
-0.000108,0.006615
-0.000107,0.006618
-0.000106,0.006572
-0.000106,0.006572
-0.000106,0.006565
-0.000105,0.006549
-0.000104,0.006541
-0.000106,0.00654
-0.000106,0.00654
-0.000105,0.00651
-0.000105,0.006508
-0.000103,0.006585
-0.000103,0.006585
-0.000102,0.006675
-0.000102,0.006675
-0.000101,0.006652
-0.000101,0.006646
-0.000101,0.006665
